Rechnung_ID,Produktart,Produkthersteller,Kaufdatum,Anzahl,Preis,Kunden_ID,Alter,Geschlecht,Wohnort,Kanalpräferenz,Rabattnutzung
R57880001,In-Ear Kopfhörer,Sony,2016-01-21,1,133.59,5788,54,Männlich,Bad Nenndorf,Online_Desktop,Nein
R57880000,Smartphone,Apple,2016-11-27,1,356.79,5788,54,Männlich,Bad Nenndorf,Online_Desktop,Nein
R57890000,Massagegerät,Beurer,2016-09-04,1,2522.69,5789,23,Männlich,Bodenwerder,Online_App,Nein
R57890000,Tablet,Samsung,2016-09-04,1,258.19,5789,23,Männlich,Bodenwerder,Online_App,Nein
R57890000,Spielkonsole,Nintendo,2016-09-04,1,523.0,5789,23,Männlich,Bodenwerder,Online_App,Nein
R57890000,Spielkonsole,Sony,2016-09-04,1,471.99,5789,23,Männlich,Bodenwerder,Online_App,Nein
R57900000,Convertible Laptop,Lenovo,2016-07-21,1,1285.0,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57900001,Rasierer,Grundig,2016-02-09,1,185.59,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57900000,Rasierer,Philips,2016-07-21,1,57.39,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57900001,Rasierer,Braun,2016-02-09,1,201.89,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57900000,Tablet,HP,2016-07-21,1,364.79,5790,53,Weiblich,Laatzen,Online_Desktop,Ja
R57900000,Staubsauger,Bosch,2016-07-21,1,100.99,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57900001,Bluetooth Kopfhörer,Philips,2016-02-09,2,709.79,5790,53,Weiblich,Laatzen,Online_Desktop,Ja
R57900000,Toaster,Philips,2016-07-21,1,52.39,5790,53,Weiblich,Laatzen,Online_Desktop,Nein
R57910000,In-Ear Kopfhörer,JBL,2016-05-19,1,53.39,5791,18,Weiblich,Burgdorf,Online_App,Nein
R57910000,Bluetooth Lautsprecher,JBL,2016-05-19,1,201.69,5791,18,Weiblich,Burgdorf,Online_App,Nein
R57910000,Waschmaschine,Siemens,2016-05-19,1,715.0,5791,18,Weiblich,Burgdorf,Online_App,Nein
R57920002,Rasierer,Philips,2016-07-22,1,346.89,5792,20,Männlich,Hannover,Online_App,Ja
R57920001,Staubsauger,Philips,2016-12-02,1,153.19,5792,20,Männlich,Hannover,Store,Ja
R57920001,Staubsauger,Bosch,2016-12-02,1,178.19,5792,20,Männlich,Hannover,Store,Nein
R57920000,Spiegelreflexkamera,Panasonic,2016-01-20,1,382.99,5792,20,Männlich,Hannover,Store,Ja
R57930002,Wasserkocher,Philips,2016-06-24,1,45.69,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930002,Spielkonsole,Nintendo,2016-06-24,1,513.99,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930002,Spielkonsole,Sony,2016-06-24,1,499.0,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930002,Drucker,Philips,2016-06-24,1,154.27,5793,47,Männlich,Sibbesse,Online_App,Ja
R57930000,In-Ear Kopfhörer,LG,2016-04-23,1,165.99,5793,47,Männlich,Sibbesse,Online_Desktop,Nein
R57930001,Spielkonsole,Nintendo,2016-07-25,1,603.0,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930001,Massagegerät,Lacamax,2016-07-25,1,707.09,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930000,USB-Stick,Sandisk,2016-04-23,1,23.79,5793,47,Männlich,Sibbesse,Online_Desktop,Nein
R57930002,Business-Laptop,Lenovo,2016-06-24,1,1886.29,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930001,Business-Laptop,Lenovo,2016-07-25,2,1875.0,5793,47,Männlich,Sibbesse,Online_App,Nein
R57930001,Bügeleisen,Braun,2016-07-25,1,430.05,5793,47,Männlich,Sibbesse,Online_App,Nein
R57940000,Massagegerät,Lacamax,2016-07-22,1,1021.09,5794,60,Weiblich,Dransfeld,Store,Ja
R57940001,Rasierer,Panasonic,2016-01-25,1,183.59,5794,60,Weiblich,Dransfeld,Online_App,Nein
R57940001,Tablet,Xiaomi,2016-01-25,1,379.0,5794,60,Weiblich,Dransfeld,Online_App,Nein
R57940002,Business-Laptop,HP,2016-08-30,1,1113.49,5794,60,Weiblich,Dransfeld,Online_App,Ja
R57940002,In-Ear Kopfhörer,LG,2016-08-30,1,66.29,5794,60,Weiblich,Dransfeld,Online_App,Nein
R57940002,Spielkonsole,Nintendo,2016-08-30,1,581.0,5794,60,Weiblich,Dransfeld,Online_App,Nein
R57950000,Waschmaschine,Siemens,2016-04-15,1,584.0,5795,55,Männlich,Bodenwerder,Store,Ja
R57950000,Kaffeemaschine,Braun,2016-04-15,1,351.89,5795,55,Männlich,Bodenwerder,Store,Nein
R57950000,Drucker,Philips,2016-04-15,1,79.37,5795,55,Männlich,Bodenwerder,Store,Nein
R57960000,Bluetooth Lautsprecher,JBL,2016-07-19,1,410.29,5796,36,Männlich,Bad Sachsa,Online_App,Ja
R57960000,PC-Spiel,Ubisoft,2016-07-19,1,27.0,5796,36,Männlich,Bad Sachsa,Online_App,Nein
R57960000,Waschmaschine,Exquisit,2016-07-19,1,1016.59,5796,36,Männlich,Bad Sachsa,Online_App,Nein
R57960000,Kabel,,2016-07-19,1,133.45,5796,36,Männlich,Bad Sachsa,Online_App,Nein
R57960000,Toaster,Philips,2016-07-19,1,61.99,5796,36,Männlich,Bad Sachsa,Online_App,Nein
R57970000,Bluetooth Lautsprecher,Sony,2016-11-02,1,1064.0,5797,31,Männlich,Schwarmstedt,Online_App,Nein
R57970000,Smart-TV,Samsung,2016-11-02,2,2210.79,5797,31,Männlich,Schwarmstedt,Online_App,Nein
R57970000,Massagegerät,Beurer,2016-11-02,1,1797.19,5797,31,Männlich,Schwarmstedt,Online_App,Ja
R57980000,Tablet,HP,2016-03-26,1,329.19,5798,58,Weiblich,Eldingen,Online_App,Nein
R57980001,Kaffeevollautomat,Philips,2016-07-18,1,1388.0,5798,58,Weiblich,Eldingen,Online_App,Ja
R57980002,Mikrowelle,Sharp,2016-10-28,1,324.09,5798,58,Weiblich,Eldingen,Online_App,Ja
R57980001,Massagegerät,Beurer,2016-07-18,1,2172.59,5798,58,Weiblich,Eldingen,Online_App,Nein
R58000001,WLAN-Router,TP-Link,2016-01-18,1,299.0,5800,53,Männlich,Nörten-Hardenberg,Store,Ja
R58000003,Spiegelreflexkamera,Canon,2016-11-30,1,416.39,5800,53,Männlich,Nörten-Hardenberg,Store,Ja
R58000000,Elektrische Zahnbürste,Oral-B,2016-02-26,1,92.09,5800,53,Männlich,Nörten-Hardenberg,Store,Ja
R58000000,Kühlschrank,Bosch,2016-02-26,1,515.89,5800,53,Männlich,Nörten-Hardenberg,Store,Ja
R58000001,Kaffeevollautomat,Melitta,2016-01-18,1,778.99,5800,53,Männlich,Nörten-Hardenberg,Store,Nein
R58000002,Toaster,Bosch,2016-05-04,1,38.09,5800,53,Männlich,Nörten-Hardenberg,Online_App,Nein
R58010000,Digitalkamera,Canon,2016-01-20,1,77.19,5801,47,Männlich,Uetze,Store,Nein
R58010000,Drucker,Philips,2016-01-20,1,156.66,5801,47,Männlich,Uetze,Store,Nein
R58010000,Mikrowelle,LG,2016-01-20,1,708.89,5801,47,Männlich,Uetze,Store,Ja
R58010000,Haarföhn,Philips,2016-01-20,1,56.79,5801,47,Männlich,Uetze,Store,Ja
R58020002,Wasserkocher,Bosch,2016-12-24,1,59.69,5802,46,Männlich,Burgdorf,Store,Nein
R58020003,Bluetooth Kopfhörer,LG,2016-11-20,1,190.79,5802,46,Männlich,Burgdorf,Online_App,Nein
R58020001,Haarföhn,Philips,2016-01-31,1,242.29,5802,46,Männlich,Burgdorf,Store,Ja
R58020001,Mikrowelle,Samsung,2016-01-31,1,244.19,5802,46,Männlich,Burgdorf,Store,Ja
R58020000,Tablet,Acer,2016-11-26,1,491.79,5802,46,Männlich,Burgdorf,Online_App,Ja
R58020004,Spielkonsole,Nintendo,2016-08-02,1,303.99,5802,46,Männlich,Burgdorf,Online_Desktop,Ja
R58030000,Toaster,Philips,2016-11-26,1,46.39,5803,16,Männlich,Helmstedt,Online_App,Ja
R58030002,Smartphone,Xiaomi,2016-08-05,1,694.59,5803,16,Männlich,Helmstedt,Online_App,Nein
R58030003,Spielkonsole,Microsoft,2016-07-01,1,434.0,5803,16,Männlich,Helmstedt,Online_App,Nein
R58030001,Smart-TV,Grundig,2016-03-24,1,1696.29,5803,16,Männlich,Helmstedt,Online_Desktop,Ja
R58030004,Massagegerät,Lacamax,2016-12-14,1,489.19,5803,16,Männlich,Helmstedt,Online_App,Nein
R58030000,Film-DVD,,2016-11-26,1,35.0,5803,16,Männlich,Helmstedt,Online_App,Ja
R58030005,Film-DVD,,2016-08-11,1,45.59,5803,16,Männlich,Helmstedt,Online_App,Ja
R58030005,PC-Spiel,Rockstar Games,2016-08-11,1,21.99,5803,16,Männlich,Helmstedt,Online_App,Nein
R58030001,Smart-TV,Grundig,2016-03-24,1,1357.0,5803,16,Männlich,Helmstedt,Online_Desktop,Ja
R58040000,Spielkonsole,Nintendo,2016-12-06,1,490.0,5804,29,Weiblich,Hornburg,Online_Desktop,Nein
R58040000,Kabel,,2016-12-06,1,85.36,5804,29,Weiblich,Hornburg,Online_Desktop,Ja
R58040001,Mikrowelle,Panasonic,2016-03-18,1,150.79,5804,29,Weiblich,Hornburg,Online_App,Ja
R58040000,Mikrowelle,Siemens,2016-12-06,1,340.69,5804,29,Weiblich,Hornburg,Online_Desktop,Ja
R58040001,Mikrowelle,Siemens,2016-03-18,1,366.69,5804,29,Weiblich,Hornburg,Online_App,Nein
R58040000,Mikrowelle,Exquisit,2016-12-06,1,288.79,5804,29,Weiblich,Hornburg,Online_Desktop,Ja
R58050001,In-Ear Kopfhörer,Sony,2016-01-14,1,80.09,5805,34,Weiblich,Bodenwerder,Online_Desktop,Nein
R58050001,Staubsauger,Xiaomi,2016-01-14,1,348.59,5805,34,Weiblich,Bodenwerder,Online_Desktop,Nein
R58050001,Convertible Laptop,Asus,2016-01-14,1,889.0,5805,34,Weiblich,Bodenwerder,Online_Desktop,Nein
R58050000,USB-Stick,Samsung,2016-08-19,1,6.49,5805,34,Weiblich,Bodenwerder,Online_Desktop,Nein
R58070000,Kaffeemaschine,Melitta,2016-12-23,1,175.89,5807,23,Weiblich,Salzgitter,Online_App,Ja
R58070000,Smartphone,Apple,2016-12-23,1,1878.69,5807,23,Weiblich,Salzgitter,Online_App,Ja
R58080000,Wasserkocher,Bosch,2016-10-23,1,65.19,5808,20,Weiblich,Goslar,Store,Nein
R58080001,Tablet,Asus,2016-12-07,1,472.0,5808,20,Weiblich,Goslar,Online_Desktop,Ja
R58090000,Spielkonsole,Sony,2016-06-24,1,377.99,5809,29,Weiblich,Alfeld,Online_App,Ja
R58090001,Digitalkamera,Fujifilm,2016-07-08,1,603.59,5809,29,Weiblich,Alfeld,Online_Desktop,Nein
R58090001,Business-Laptop,Dell,2016-07-08,1,747.0,5809,29,Weiblich,Alfeld,Online_Desktop,Ja
R58090001,WLAN-Router,AVM,2016-07-08,1,418.0,5809,29,Weiblich,Alfeld,Online_Desktop,Ja
R58090000,Toaster,Krups,2016-06-24,1,44.99,5809,29,Weiblich,Alfeld,Online_App,Ja
R58090001,Digitalkamera,Nikon,2016-07-08,1,1106.79,5809,29,Weiblich,Alfeld,Online_Desktop,Ja
R58110000,Wasserkocher,Philips,2016-06-14,1,42.19,5811,29,Weiblich,Hattorf am Harz,Store,Nein
R58110000,Kühlschrank,Sharp,2016-06-14,1,685.09,5811,29,Weiblich,Hattorf am Harz,Store,Ja
R58110000,Massagegerät,Lacamax,2016-06-14,1,808.99,5811,29,Weiblich,Hattorf am Harz,Store,Ja
R58120000,Kaffeevollautomat,Krups,2016-04-16,1,1251.39,5812,25,Weiblich,Bad Münder,Online_App,Nein
R58120000,Spielkonsole,Nintendo,2016-04-16,1,445.0,5812,25,Weiblich,Bad Münder,Online_App,Ja
R58120000,Bluetooth Lautsprecher,JBL,2016-04-16,1,272.19,5812,25,Weiblich,Bad Münder,Online_App,Nein
R58130000,Film-DVD,,2016-10-04,1,41.0,5813,20,Weiblich,Nienburg,Online_Desktop,Nein
R58130000,Business-Laptop,HP,2016-10-04,1,1977.0,5813,20,Weiblich,Nienburg,Online_Desktop,Nein
R58130000,Waschmaschine,Exquisit,2016-10-04,1,1154.59,5813,20,Weiblich,Nienburg,Online_Desktop,Ja
R58130000,Massagegerät,Lacamax,2016-10-04,1,2675.29,5813,20,Weiblich,Nienburg,Online_Desktop,Nein
R58140002,Digitalkamera,Fujifilm,2016-01-17,1,195.79,5814,49,Männlich,Ronnenberg,Online_Desktop,Nein
R58140001,Batterien,Grundig,2016-12-20,1,3.99,5814,49,Männlich,Ronnenberg,Store,Nein
R58140000,Massagegerät,Lacamax,2016-10-17,2,3246.89,5814,49,Männlich,Ronnenberg,Store,Nein
R58140000,Waschmaschine,Grundig,2016-10-17,1,758.79,5814,49,Männlich,Ronnenberg,Store,Ja
R58150001,Digitalkamera,Fujifilm,2016-08-14,1,220.29,5815,30,Männlich,Gifhorn,Online_Desktop,Ja
R58150001,Drucker,Philips,2016-08-14,1,68.99,5815,30,Männlich,Gifhorn,Online_Desktop,Ja
R58150001,USB-Stick,Sandisk,2016-08-14,1,6.79,5815,30,Männlich,Gifhorn,Online_Desktop,Ja
R58150001,Waschmaschine,Samsung,2016-08-14,1,461.0,5815,30,Männlich,Gifhorn,Online_Desktop,Ja
R58150000,Staubsauger,Xiaomi,2016-01-18,1,322.89,5815,30,Männlich,Gifhorn,Online_App,Nein
R58150000,Convertible Laptop,LG,2016-01-18,1,1149.39,5815,30,Männlich,Gifhorn,Online_App,Nein
R58160000,Digitalkamera,Canon,2016-07-25,1,366.39,5816,18,Männlich,Kreiensen,Store,Nein
R58160000,Haarföhn,Dyson,2016-07-25,1,120.89,5816,18,Männlich,Kreiensen,Store,Nein
R58160000,Bluetooth Kopfhörer,Philips,2016-07-25,2,168.99,5816,18,Männlich,Kreiensen,Store,Nein
R58160000,Spielkonsole,Sony,2016-07-25,1,520.99,5816,18,Männlich,Kreiensen,Store,Ja
R58170000,Smart-TV,Grundig,2016-03-31,1,2251.0,5817,36,Weiblich,Vordorf,Online_App,Nein
R58170000,Mikrowelle,Sharp,2016-03-31,1,651.89,5817,36,Weiblich,Vordorf,Online_App,Nein
R58170000,Bügeleisen,Philips,2016-03-31,1,697.92,5817,36,Weiblich,Vordorf,Online_App,Ja
R58180000,Rasierer,Braun,2016-10-31,1,205.79,5818,60,Männlich,Hemmingen,Store,Nein
R58180001,Staubsauger,Grundig,2016-03-26,1,343.49,5818,60,Männlich,Hemmingen,Online_Desktop,Nein
R58180001,Kaffeemaschine,Philips,2016-03-26,1,403.69,5818,60,Männlich,Hemmingen,Online_Desktop,Ja
R58180000,Business-Laptop,Lenovo,2016-10-31,1,1854.0,5818,60,Männlich,Hemmingen,Store,Ja
R58180001,Waschmaschine,Samsung,2016-03-26,1,924.49,5818,60,Männlich,Hemmingen,Online_Desktop,Nein
R58190001,Drucker,Philips,2016-01-10,1,86.8,5819,38,Weiblich,Wunstorf,Store,Nein
R58190000,Bügeleisen,Tefal,2016-11-24,1,247.32,5819,38,Weiblich,Wunstorf,Store,Nein
R58190001,Smartphone,Apple,2016-01-10,1,173.89,5819,38,Weiblich,Wunstorf,Store,Nein
R58190000,In-Ear Kopfhörer,Xiaomi,2016-11-24,1,55.49,5819,38,Weiblich,Wunstorf,Store,Nein
R58190001,USB-Stick,Samsung,2016-01-10,1,49.59,5819,38,Weiblich,Wunstorf,Store,Nein
R58200002,Bügeleisen,Tefal,2016-11-22,1,140.03,5820,51,Männlich,Peine,Store,Ja
R58200001,Film-DVD,,2016-07-19,1,27.0,5820,51,Männlich,Peine,Store,Nein
R58200001,Spiegelreflexkamera,Panasonic,2016-07-19,1,2044.69,5820,51,Männlich,Peine,Store,Nein
R58200001,Smartphone,Samsung,2016-07-19,1,683.39,5820,51,Männlich,Peine,Store,Nein
R58200002,Rasierer,Grundig,2016-11-22,1,58.79,5820,51,Männlich,Peine,Store,Nein
R58200000,Film-DVD,,2016-02-05,1,39.0,5820,51,Männlich,Peine,Online_Desktop,Nein
R58200002,Kaffeemaschine,Bosch,2016-11-22,1,161.99,5820,51,Männlich,Peine,Store,Nein
R58210001,Convertible Laptop,Microsoft,2016-05-01,1,885.0,5821,29,Männlich,Uslar,Store,Nein
R58210000,Heimkino System,Sony,2016-02-18,1,1476.19,5821,29,Männlich,Uslar,Store,Ja
R58210000,Staubsauger,Grundig,2016-02-18,1,140.69,5821,29,Männlich,Uslar,Store,Ja
R58220000,Smartphone,Samsung,2016-01-30,1,526.59,5822,66,Weiblich,Hildesheim,Store,Nein
R58220000,Staubsauger,Siemens,2016-01-30,1,143.29,5822,66,Weiblich,Hildesheim,Store,Nein
R58220000,Bluetooth Lautsprecher,Sony,2016-01-30,1,198.59,5822,66,Weiblich,Hildesheim,Store,Nein
R58230000,Spielkonsole,Microsoft,2016-02-14,1,444.0,5823,25,Männlich,Stadthagen,Online_App,Nein
R58230001,Kaffeemaschine,Bosch,2016-11-18,1,495.69,5823,25,Männlich,Stadthagen,Store,Nein
R58230001,Haarföhn,Philips,2016-11-18,2,99.59,5823,25,Männlich,Stadthagen,Store,Ja
R58230001,Drucker,Philips,2016-11-18,1,235.45,5823,25,Männlich,Stadthagen,Store,Nein
R58230001,Kaffeevollautomat,Melitta,2016-11-18,1,1996.0,5823,25,Männlich,Stadthagen,Store,Ja
R58240001,Mikrowelle,Exquisit,2016-02-13,1,367.59,5824,41,Weiblich,Bad Pyrmont,Store,Nein
R58240000,Smart-TV,Sony,2016-10-22,1,1426.99,5824,41,Weiblich,Bad Pyrmont,Store,Ja
R58240000,PC-Spiel,Konami,2016-10-22,1,35.0,5824,41,Weiblich,Bad Pyrmont,Store,Nein
R58240001,Kabel,,2016-02-13,1,37.76,5824,41,Weiblich,Bad Pyrmont,Store,Ja
R58260001,Film-DVD,,2016-11-21,1,36.0,5826,40,Weiblich,Munster,Store,Nein
R58260001,Tablet,HP,2016-11-21,1,327.99,5826,40,Weiblich,Munster,Store,Ja
R58260000,Rasierer,Braun,2016-07-20,1,283.79,5826,40,Weiblich,Munster,Online_App,Ja
R58260001,Digitalkamera,Canon,2016-11-21,1,65.39,5826,40,Weiblich,Munster,Store,Ja
R58270000,Spielkonsole,Sony,2016-07-06,1,521.99,5827,42,Männlich,Walsrode,Online_App,Ja
R58270000,Bügeleisen,Tefal,2016-07-06,1,685.72,5827,42,Männlich,Walsrode,Online_App,Nein
R58270000,Kaffeevollautomat,Philips,2016-07-06,1,1223.0,5827,42,Männlich,Walsrode,Online_App,Ja
R58270000,Tablet,Samsung,2016-07-06,1,415.0,5827,42,Männlich,Walsrode,Online_App,Nein
R58280000,In-Ear Kopfhörer,JBL,2016-06-05,1,67.89,5828,36,Männlich,Clausthal-Zellerfeld,Online_App,Nein
R58310000,Rasierer,Grundig,2016-03-23,1,384.59,5831,29,Männlich,Kreiensen,Online_App,Nein
R58310001,Kühlschrank,Grundig,2016-03-21,1,236.59,5831,29,Männlich,Kreiensen,Store,Ja
R58310000,Massagegerät,Beurer,2016-03-23,1,815.09,5831,29,Männlich,Kreiensen,Online_App,Ja
R58310000,Bügeleisen,Tefal,2016-03-23,1,157.34,5831,29,Männlich,Kreiensen,Online_App,Nein
R58310000,Smartphone,Huawei,2016-03-23,1,1349.79,5831,29,Männlich,Kreiensen,Online_App,Nein
R58320002,Wasserkocher,Braun,2016-01-02,1,78.89,5832,59,Männlich,Peine,Online_Desktop,Nein
R58320001,Digitalkamera,Sony,2016-12-19,1,518.79,5832,59,Männlich,Peine,Store,Nein
R58320000,Rasierer,Philips,2016-04-24,1,111.39,5832,59,Männlich,Peine,Online_Desktop,Nein
R58320000,WLAN-Router,AVM,2016-04-24,1,592.29,5832,59,Männlich,Peine,Online_Desktop,Ja
R58320000,Smart-TV,Grundig,2016-04-24,1,1722.39,5832,59,Männlich,Peine,Online_Desktop,Nein
R58320000,Tablet,Lenovo,2016-04-24,1,558.0,5832,59,Männlich,Peine,Online_Desktop,Ja
R58330000,Spielkonsole,Nintendo,2016-05-07,1,532.0,5833,67,Männlich,Hildesheim,Online_Desktop,Nein
R58330001,Business-Laptop,Dell,2016-07-11,1,2364.29,5833,67,Männlich,Hildesheim,Online_App,Nein
R58330000,Bluetooth Kopfhörer,Apple,2016-05-07,1,499.69,5833,67,Männlich,Hildesheim,Online_Desktop,Nein
R58330000,Tablet,Lenovo,2016-05-07,1,350.0,5833,67,Männlich,Hildesheim,Online_Desktop,Nein
R58330001,Kabel,,2016-07-11,1,39.36,5833,67,Männlich,Hildesheim,Online_App,Ja
R58340002,Smartphone,Apple,2016-05-22,1,1685.69,5834,20,Männlich,Wennigsen,Online_Desktop,Nein
R58340000,Haarföhn,Dyson,2016-05-20,1,224.69,5834,20,Männlich,Wennigsen,Online_App,Ja
R58340000,USB-Stick,Sandisk,2016-05-20,1,49.89,5834,20,Männlich,Wennigsen,Online_App,Nein
R58340001,Bluetooth Lautsprecher,JBL,2016-06-18,1,264.19,5834,20,Männlich,Wennigsen,Online_Desktop,Nein
R58340003,Bügeleisen,Braun,2016-12-18,1,392.37,5834,20,Männlich,Wennigsen,Store,Ja
R58360002,USB-Stick,Philips,2016-07-14,1,10.89,5836,28,Männlich,Garbsen,Online_App,Nein
R58360003,Kaffeevollautomat,DeLonghi,2016-01-06,1,1402.39,5836,28,Männlich,Garbsen,Online_App,Nein
R58360001,PC-Spiel,EA,2016-04-05,1,23.79,5836,28,Männlich,Garbsen,Online_App,Ja
R58360000,Kabel,,2016-04-29,1,12.68,5836,28,Männlich,Garbsen,Online_Desktop,Ja
R58360003,Convertible Laptop,HP,2016-01-06,1,912.0,5836,28,Männlich,Garbsen,Online_App,Ja
R58360000,Bügeleisen,Braun,2016-04-29,1,796.35,5836,28,Männlich,Garbsen,Online_Desktop,Ja
R58370000,Toaster,Philips,2016-03-14,1,74.49,5837,34,Weiblich,Braunschweig,Online_Desktop,Ja
R58370000,Mikrowelle,Exquisit,2016-03-14,1,488.59,5837,34,Weiblich,Braunschweig,Online_Desktop,Ja
R58370000,Kaffeemaschine,Grundig,2016-03-14,1,119.49,5837,34,Weiblich,Braunschweig,Online_Desktop,Ja
R58370000,Batterien,Panasonic,2016-03-14,1,17.99,5837,34,Weiblich,Braunschweig,Online_Desktop,Nein
R58380000,Wasserkocher,Bosch,2016-05-27,1,59.09,5838,37,Weiblich,Bad Sachsa,Online_Desktop,Nein
R58380000,Bluetooth Kopfhörer,Beats,2016-05-27,1,92.89,5838,37,Weiblich,Bad Sachsa,Online_Desktop,Nein
R58380000,Wasserkocher,Philips,2016-05-27,1,51.09,5838,37,Weiblich,Bad Sachsa,Online_Desktop,Nein
R58380000,Smartphone,Samsung,2016-05-27,1,297.79,5838,37,Weiblich,Bad Sachsa,Online_Desktop,Ja
R58390001,Wasserkocher,Bosch,2016-01-04,1,80.19,5839,30,Männlich,Bad Pyrmont,Online_Desktop,Nein
R58390000,Film-DVD,,2016-05-31,1,39.0,5839,30,Männlich,Bad Pyrmont,Online_Desktop,Nein
R58390001,Convertible Laptop,Dell,2016-01-04,1,849.19,5839,30,Männlich,Bad Pyrmont,Online_Desktop,Nein
R58390001,Mikrowelle,LG,2016-01-04,1,181.59,5839,30,Männlich,Bad Pyrmont,Online_Desktop,Nein
R58400000,Tablet,Apple,2016-02-13,1,432.0,5840,23,Männlich,Wolfsburg,Online_App,Ja
R58400000,Kühlschrank,Siemens,2016-02-13,1,243.59,5840,23,Männlich,Wolfsburg,Online_App,Nein
R58400000,Waschmaschine,Sharp,2016-02-13,1,911.0,5840,23,Männlich,Wolfsburg,Online_App,Nein
R58410000,Staubsauger,Xiaomi,2016-11-07,1,124.69,5841,48,Weiblich,Kreiensen,Store,Ja
R58410000,Business-Laptop,Dell,2016-11-07,1,1928.29,5841,48,Weiblich,Kreiensen,Store,Ja
R58410000,Toaster,Philips,2016-11-07,1,42.89,5841,48,Weiblich,Kreiensen,Store,Nein
R58420000,Batterien,Duracel,2016-06-22,1,6.99,5842,48,Weiblich,Wolfsburg,Online_Desktop,Ja
R58420000,PC-Spiel,Rockstar Games,2016-06-22,1,17.29,5842,48,Weiblich,Wolfsburg,Online_Desktop,Ja
R58420000,Massagegerät,Beurer,2016-06-22,1,1357.49,5842,48,Weiblich,Wolfsburg,Online_Desktop,Nein
R58420000,Smart-TV,Philips,2016-06-22,1,2194.0,5842,48,Weiblich,Wolfsburg,Online_Desktop,Nein
R58430001,Mikrowelle,Bosch,2016-12-06,1,364.99,5843,45,Männlich,Hornburg,Store,Nein
R58430001,Tablet,Xiaomi,2016-12-06,1,551.19,5843,45,Männlich,Hornburg,Store,Nein
R58430001,Smartphone,Xiaomi,2016-12-06,1,1320.99,5843,45,Männlich,Hornburg,Store,Nein
R58430000,Bluetooth Kopfhörer,JBL,2016-05-04,1,314.19,5843,45,Männlich,Hornburg,Online_App,Nein
R58430001,Digitalkamera,Canon,2016-12-06,1,53.09,5843,45,Männlich,Hornburg,Store,Ja
R58440000,Kabel,,2016-09-30,1,297.06,5844,62,Weiblich,Ebergötzen,Online_Desktop,Nein
R58440000,Waschmaschine,Siemens,2016-09-30,1,927.99,5844,62,Weiblich,Ebergötzen,Online_Desktop,Ja
R58440000,Bluetooth Lautsprecher,JBL,2016-09-30,1,190.19,5844,62,Weiblich,Ebergötzen,Online_Desktop,Ja
R58440000,Staubsauger,Grundig,2016-09-30,1,336.69,5844,62,Weiblich,Ebergötzen,Online_Desktop,Ja
R58450002,Business-Laptop,Dell,2016-10-02,1,1717.79,5845,59,Weiblich,Bad Münder,Online_App,Ja
R58450001,Haarföhn,Panasonic,2016-11-10,2,42.09,5845,59,Weiblich,Bad Münder,Online_Desktop,Ja
R58450000,Haarföhn,Grundig,2016-04-02,1,245.79,5845,59,Weiblich,Bad Münder,Online_App,Nein
R58450001,Rasierer,Grundig,2016-11-10,1,166.29,5845,59,Weiblich,Bad Münder,Online_Desktop,Ja
R58460000,In-Ear Kopfhörer,Samsung,2016-08-07,1,76.39,5846,18,Männlich,Schöningen,Online_App,Nein
R58460001,Massagegerät,Beurer,2016-06-22,1,913.89,5846,18,Männlich,Schöningen,Online_Desktop,Nein
R58460001,Film-DVD,,2016-06-22,1,45.49,5846,18,Männlich,Schöningen,Online_Desktop,Ja
R58460000,Gaming-Laptop,HP,2016-08-07,1,865.29,5846,18,Männlich,Schöningen,Online_App,Nein
R58460001,Elektrische Zahnbürste,Oral-B,2016-06-22,1,79.39,5846,18,Männlich,Schöningen,Online_Desktop,Nein
R58460000,Digitalkamera,Panasonic,2016-08-07,1,344.29,5846,18,Männlich,Schöningen,Online_App,Nein
R58460001,Tablet,Lenovo,2016-06-22,2,481.29,5846,18,Männlich,Schöningen,Online_Desktop,Nein
R58470000,Staubsauger,Grundig,2016-11-19,1,89.09,5847,27,Männlich,Garbsen,Store,Ja
R58470000,Film-DVD,,2016-11-19,1,36.0,5847,27,Männlich,Garbsen,Store,Nein
R58470000,Kühlschrank,Bosch,2016-11-19,1,157.29,5847,27,Männlich,Garbsen,Store,Nein
R58480000,Drucker,HP,2016-11-01,1,125.92,5848,47,Weiblich,Wolfsburg,Online_Desktop,Ja
R58480001,Staubsauger,Dyson,2016-12-03,1,208.19,5848,47,Weiblich,Wolfsburg,Online_Desktop,Ja
R58480001,Film-DVD,,2016-12-03,1,23.19,5848,47,Weiblich,Wolfsburg,Online_Desktop,Nein
R58480000,Drucker,Epson,2016-11-01,2,88.36,5848,47,Weiblich,Wolfsburg,Online_Desktop,Nein
